Date,Day,T.Max,Smx,T.Min,Smn,Rain,Srn,Evap,Sev,Radn,Ssl,VP,Svp,RHmaxT,RHminT,Date2,lat,long
20120709,191,21.9,25,17.1,25,0.4,25,2.7,25,10.1,42,19.1,25,72.7,98,9/07/2012,-17.95,145.3
20120710,192,22,25,17.3,25,17.2,25,2.1,25,12.3,42,20.9,25,79.1,100,10/07/2012,-17.95,145.3
20120711,193,22.6,25,16.5,25,0.1,25,2,25,12.9,42,18.4,25,67.1,98.1,11/07/2012,-17.95,145.3
20120712,194,26.4,25,15.8,25,0.3,25,3.6,25,19.4,42,20.9,25,60.7,100,12/07/2012,-17.95,145.3
20120713,195,25.6,25,16.1,25,0,25,3.1,25,17.5,42,20.8,25,63.4,100,13/07/2012,-17.95,145.3
20120714,196,25,25,17.3,25,0.6,25,1.7,25,14.9,42,23,25,72.6,100,14/07/2012,-17.95,145.3
20120715,197,20.5,25,17,25,3.8,25,2.6,25,10.9,42,18.8,25,78,97.1,15/07/2012,-17.95,145.3
20120716,198,20.5,25,14.7,25,0.4,25,2.6,25,10.4,42,15.5,25,64.3,92.7,16/07/2012,-17.95,145.3
20120717,199,22.8,25,14.4,25,0.5,25,2.6,25,11.3,42,16.5,25,59.5,100,17/07/2012,-17.95,145.3
20120718,200,24.8,25,15.4,25,0,25,3.1,25,18.6,42,18.8,25,60.1,100,18/07/2012,-17.95,145.3
20120719,201,25.1,25,14.2,25,0.3,25,3.7,25,17.5,42,17.8,25,55.9,100,19/07/2012,-17.95,145.3
20120720,202,21.6,25,11.9,25,0.3,25,4.5,25,20.1,42,12.2,25,47.3,87.6,20/07/2012,-17.95,145.3
20120721,203,20.3,25,8.2,25,0,25,4.7,25,20.6,42,8.3,25,34.9,76.4,21/07/2012,-17.95,145.3
20120722,204,21.3,25,10.5,25,0.1,25,4.5,25,15.9,42,10.7,25,42.3,84.3,22/07/2012,-17.95,145.3
20120723,205,20.3,25,12.6,25,0,25,3.9,25,11.2,42,14.3,25,60.1,98.1,23/07/2012,-17.95,145.3
20120724,206,22.5,25,11,25,0,25,4.1,25,20.7,42,14.6,25,53.6,100,24/07/2012,-17.95,145.3
20120725,207,23.1,25,12.6,25,0,25,3.4,25,18.3,42,16.4,25,58,100,25/07/2012,-17.95,145.3
20120726,208,24,25,11.8,25,0,25,3.7,25,18.9,42,15.9,25,53.3,100,26/07/2012,-17.95,145.3
20120727,209,23.1,25,11,25,0,25,4,25,19.6,42,16.1,25,57,100,27/07/2012,-17.95,145.3
20120728,210,20.7,25,10.8,25,0,25,4.9,25,21.3,42,7.4,25,30.3,57.2,28/07/2012,-17.95,145.3
20120729,211,20.5,25,7.4,25,0,25,4.6,25,21.1,42,9,25,37.3,87.5,29/07/2012,-17.95,145.3
20120730,212,21.1,25,7.9,25,0,25,4.2,25,21.5,42,11,25,44,100,30/07/2012,-17.95,145.3
20120731,213,22.1,25,7.1,25,0,25,4,25,21,42,12,25,45.1,100,31/07/2012,-17.95,145.3
20120801,214,21.8,25,10.4,25,0,25,4,25,21.1,42,12.2,25,46.7,96.8,1/08/2012,-17.95,145.3
20120802,215,21.8,25,7.4,25,0,25,4.1,25,21.6,42,11.9,25,45.6,100,2/08/2012,-17.95,145.3
20120803,216,22.5,25,7.1,25,0,25,4.7,25,21.7,42,12,25,44,100,3/08/2012,-17.95,145.3
20120804,217,22.9,25,9.6,25,0,25,4.5,25,21.9,42,13.4,25,48,100,4/08/2012,-17.95,145.3
20120805,218,22.8,25,8.1,25,0,25,4.4,25,22,42,12.6,25,45.4,100,5/08/2012,-17.95,145.3
20120806,219,22.9,25,8.9,25,0,25,5,25,21.7,42,13.8,25,49.4,100,6/08/2012,-17.95,145.3
20120807,220,22.7,25,7.5,25,0,25,4.9,25,21.7,42,13.4,25,48.6,100,7/08/2012,-17.95,145.3
20120808,221,21.6,25,11.4,25,0,25,3.1,25,16.2,42,15,25,58.2,100,8/08/2012,-17.95,145.3
20120809,222,23.5,25,11.1,25,0,25,4.2,25,20.5,42,15.7,25,54.2,100,9/08/2012,-17.95,145.3
20120810,223,25.6,25,7.3,25,0,25,5.7,25,22.6,42,13.3,25,40.5,100,10/08/2012,-17.95,145.3
20120811,224,20.3,25,9,25,0,25,6.2,25,22.8,42,4.8,25,20.2,41.8,11/08/2012,-17.95,145.3
20120812,225,20.6,25,3.5,25,0,25,5,25,23,42,7.3,25,30.1,93,12/08/2012,-17.95,145.3
20120813,226,21.3,25,5.4,25,0,25,4.9,25,23.1,42,9.1,25,35.9,100,13/08/2012,-17.95,145.3
20120814,227,21.5,25,6.9,25,0,25,4.7,25,17.6,42,11.8,25,46,100,14/08/2012,-17.95,145.3
20120815,228,21.6,25,11.8,25,0,25,3.1,25,20,42,15.6,25,60.5,100,15/08/2012,-17.95,145.3
20120816,229,24.1,25,13.1,25,0,25,4.7,25,19.9,42,16.6,25,55.3,100,16/08/2012,-17.95,145.3
20120817,230,25.7,25,12.9,25,0.1,25,3.6,25,21.3,42,17.6,25,53.3,100,17/08/2012,-17.95,145.3
20120818,231,25.8,25,11.8,25,0,25,5.4,25,22.5,42,16.9,25,50.9,100,18/08/2012,-17.95,145.3
20120819,232,21.9,25,11.7,25,0,25,4.1,25,7.5,42,11.8,25,44.9,85.9,19/08/2012,-17.95,145.3
20120820,233,23.2,25,13.8,25,0,25,2.9,25,16.1,42,14.8,25,52.1,93.9,20/08/2012,-17.95,145.3
20120821,234,24,25,15,25,0,25,4.4,25,17.5,42,18.2,25,61,100,21/08/2012,-17.95,145.3
20120822,235,24.7,25,17.1,25,0,25,3.1,25,16.2,42,21.3,25,68.5,100,22/08/2012,-17.95,145.3
20120823,236,26.2,25,18.3,25,0,25,4.5,25,16.7,42,21.5,25,63.2,100,23/08/2012,-17.95,145.3
20120824,237,26.8,25,17,25,0,25,4.3,25,24.2,42,21.1,25,59.9,100,24/08/2012,-17.95,145.3
20120825,238,27.1,25,16.4,25,0,25,6.7,25,24.9,42,18.6,25,51.9,99.8,25/08/2012,-17.95,145.3
20120826,239,26.1,25,14.1,25,0,25,6.2,25,23.6,42,18.3,25,54.1,100,26/08/2012,-17.95,145.3
20120827,240,26.8,25,14.1,25,0,25,5.3,25,21.5,42,16.4,25,46.6,100,27/08/2012,-17.95,145.3
20120828,241,25.6,25,14.7,25,0,25,4.3,25,20.8,42,18.9,25,57.6,100,28/08/2012,-17.95,145.3
20120829,242,25.3,25,15.9,25,0,25,4.5,25,23.4,42,17.9,25,55.5,99.1,29/08/2012,-17.95,145.3
20120830,243,25.5,25,15.4,25,0,25,5,25,24.4,42,18.6,25,57,100,30/08/2012,-17.95,145.3
20120831,244,27.5,25,13.5,25,0,25,5.9,25,23.3,42,17,25,46.3,100,31/08/2012,-17.95,145.3
20120901,245,26.2,25,13.5,25,0,25,5.3,25,23.2,42,16.5,25,48.5,100,1/09/2012,-17.95,145.3
20120902,246,25.8,25,15.7,25,0,25,6.5,25,21,42,16.9,25,50.9,94.8,2/09/2012,-17.95,145.3
20120903,247,24.4,25,12.9,25,0,25,5.3,25,24.2,42,12.8,25,41.9,86.1,3/09/2012,-17.95,145.3
20120904,248,24.8,25,14.5,25,0,25,5.7,25,20.2,42,15.6,25,49.9,94.5,4/09/2012,-17.95,145.3
20120905,249,23.2,25,13.4,25,0,25,2.7,25,18.7,42,15.8,25,55.6,100,5/09/2012,-17.95,145.3
20120906,250,25.1,25,12.7,25,0,25,4.8,25,24,42,16.2,25,50.9,100,6/09/2012,-17.95,145.3
20120907,251,26.5,25,12.2,25,0,25,4.1,25,23.1,42,16.1,25,46.5,100,7/09/2012,-17.95,145.3
20120908,252,28.1,25,12.6,25,0,25,5.8,25,24.7,42,16.9,25,44.5,100,8/09/2012,-17.95,145.3
20120909,253,25.2,25,16,25,0,25,6.8,25,22.9,42,17.5,25,54.6,96.3,9/09/2012,-17.95,145.3
20120910,254,23,25,14.1,25,0,25,4.6,25,16.6,42,14.1,25,50.2,87.7,10/09/2012,-17.95,145.3
20120911,255,24.8,25,16.3,25,0.1,25,3.9,25,8.8,42,17.9,25,57.2,96.6,11/09/2012,-17.95,145.3
20120912,256,24.7,25,15.8,25,1.2,25,6.4,25,20.1,42,15.5,25,49.8,86.4,12/09/2012,-17.95,145.3
20120913,257,26.2,25,15.2,25,0,25,4.4,25,21.9,42,17.3,25,50.9,100,13/09/2012,-17.95,145.3
20120914,258,28,25,14.5,25,0,25,5.9,25,25.8,42,17.6,25,46.6,100,14/09/2012,-17.95,145.3
20120915,259,26.1,25,12.9,25,0,25,6.4,25,22.1,42,16.1,25,47.6,100,15/09/2012,-17.95,145.3
20120916,260,25.5,25,15.8,25,0,25,4.7,25,16.6,42,17.2,25,52.7,95.9,16/09/2012,-17.95,145.3
20120917,261,26.6,25,15.2,25,0,25,4.9,25,23.2,42,18.5,25,53.1,100,17/09/2012,-17.95,145.3
20120918,262,28.4,25,13.8,25,0,25,6,25,26.3,42,17.1,25,44.2,100,18/09/2012,-17.95,145.3
20120919,263,28,25,14.2,25,0,25,6,25,26.3,42,18.7,25,49.5,100,19/09/2012,-17.95,145.3
20120920,264,28.4,25,14.1,25,0,25,6.8,25,26.8,42,18.8,25,48.6,100,20/09/2012,-17.95,145.3
20120921,265,29.2,25,13.6,25,0,25,7.3,25,26.9,42,15.8,25,39,100,21/09/2012,-17.95,145.3
20120922,266,30,25,12.5,25,0,25,5.9,25,27.1,42,15.5,25,36.5,100,22/09/2012,-17.95,145.3
20120923,267,29.8,25,15.3,25,0,25,5.7,25,27.2,42,17.6,25,42,100,23/09/2012,-17.95,145.3
20120924,268,29.7,25,15.4,25,0,25,4.9,25,27.3,42,17.9,25,42.9,100,24/09/2012,-17.95,145.3
20120925,269,30,25,15.6,25,0,25,5.7,25,27.5,42,16,25,37.7,90.3,25/09/2012,-17.95,145.3
20120926,270,29.3,25,16.9,25,0,25,6.8,25,27.4,42,17.4,25,42.7,90.4,26/09/2012,-17.95,145.3
20120927,271,27.2,25,18,25,0,25,5.4,25,23,42,18.8,25,52.1,91.1,27/09/2012,-17.95,145.3
20120928,272,25.9,25,17.7,25,0,25,3.9,25,22.7,42,18.9,25,56.6,93.4,28/09/2012,-17.95,145.3
20120929,273,26.9,25,15.3,25,0,25,5.6,25,26.4,42,16.7,25,47.1,96.1,29/09/2012,-17.95,145.3
20120930,274,24.8,25,17.6,25,0.3,25,4,25,15.5,42,18.1,25,57.8,90,30/09/2012,-17.95,145.3
20121001,275,27.5,25,16.1,25,0.8,25,4.8,25,22.2,42,19.4,25,52.9,100,1/10/2012,-17.95,145.3
20121002,276,27.2,25,16.5,25,0,25,5.9,25,16.9,42,17.4,25,48.2,92.8,2/10/2012,-17.95,145.3
20121003,277,24.2,25,17.3,25,2.8,25,7.1,25,13.4,42,19.3,25,63.9,97.8,3/10/2012,-17.95,145.3
20121004,278,25.3,25,16.8,25,1.1,25,6.9,25,23.6,42,15,25,46.5,78.4,4/10/2012,-17.95,145.3
20121005,279,26.3,25,15.1,25,1.9,25,9.2,25,18.4,42,15.1,25,44.1,88,5/10/2012,-17.95,145.3
20121006,280,26.3,25,15.1,25,0.1,25,8.3,25,16.6,42,18.5,25,54.1,100,6/10/2012,-17.95,145.3
20121007,281,28.8,25,16.7,25,0.4,25,6.3,25,28.1,42,18.4,25,46.5,96.8,7/10/2012,-17.95,145.3
20121008,282,31.4,25,14.8,25,0,25,7,25,28.6,42,17.9,25,38.9,100,8/10/2012,-17.95,145.3
20121009,283,32.2,25,14.2,25,0,25,7.5,25,28.5,42,17.4,25,36.2,100,9/10/2012,-17.95,145.3
20121010,284,29.9,25,15.1,25,0,25,6.5,25,28.9,42,19.5,25,46.2,100,10/10/2012,-17.95,145.3
20121011,285,30.2,25,16.6,25,0,25,4.9,25,20,42,19.6,25,45.7,100,11/10/2012,-17.95,145.3
20121012,286,27.1,25,15.5,25,0,25,7.9,25,25.4,42,13.5,25,37.7,76.7,12/10/2012,-17.95,145.3
20121013,287,27.5,25,15.6,25,0,25,7.3,25,28.7,42,13.7,25,37.3,77.3,13/10/2012,-17.95,145.3
20121014,288,27.6,25,18,25,0,25,7.8,25,22.3,42,16.3,25,44.1,79,14/10/2012,-17.95,145.3
20121015,289,27.5,25,15.1,25,0,25,7.9,25,29.2,42,14.5,25,39.5,84.5,15/10/2012,-17.95,145.3
20121016,290,26.8,25,16.5,25,0,25,7.7,25,23.2,42,15.6,25,44.3,83.2,16/10/2012,-17.95,145.3
20121017,291,27.3,25,15.6,25,0,25,7.6,25,27.4,42,14.9,25,41.1,84.1,17/10/2012,-17.95,145.3
20121018,292,28.4,25,14.2,25,0,25,7.7,25,28,42,16.5,25,42.7,100,18/10/2012,-17.95,145.3
20121019,293,28.7,25,16.6,25,0,25,7.7,25,26.9,42,19.6,25,49.8,100,19/10/2012,-17.95,145.3
20121020,294,28.9,25,15.9,25,0,25,8.7,25,25.8,42,15.3,25,38.4,84.7,20/10/2012,-17.95,145.3
20121021,295,29.9,25,14.5,25,0,25,8.3,25,29.3,42,17.1,25,40.5,100,21/10/2012,-17.95,145.3
20121022,296,31.2,25,18.6,25,0,25,8,25,26.1,42,20.4,25,44.9,95.2,22/10/2012,-17.95,145.3
20121023,297,31.8,25,15,25,0,25,7.3,25,22,42,13.5,25,28.7,79.2,23/10/2012,-17.95,145.3
20121024,298,26.7,25,18.9,25,0.7,25,4.9,25,25.5,42,20,25,57.1,91.6,24/10/2012,-17.95,145.3
20121025,299,28,25,16.4,25,0,25,6.6,25,26.4,42,18,25,47.6,96.6,25/10/2012,-17.95,145.3
20121026,300,28.8,25,13.2,25,0,25,6.4,25,30,42,17.1,25,43.2,100,26/10/2012,-17.95,145.3
20121027,301,32.3,25,15.5,25,0,25,6.2,25,26.8,42,16.1,25,33.3,91.5,27/10/2012,-17.95,145.3
20121028,302,29.1,25,17.4,25,0,25,7.1,25,30,42,20.6,25,51.1,100,28/10/2012,-17.95,145.3
20121029,303,28.4,25,19,25,0,25,4.7,25,24.2,42,20.1,25,52,91.5,29/10/2012,-17.95,145.3
20121030,304,28.8,25,19,25,0,25,7.3,25,29.4,42,20.2,25,51,92,30/10/2012,-17.95,145.3
20121031,305,30,25,19.1,25,0,25,5.9,25,29.4,42,20.5,25,48.3,92.8,31/10/2012,-17.95,145.3
20121101,306,30.5,25,17.8,25,0,25,6.1,25,29.1,42,20,25,45.8,98.2,1/11/2012,-17.95,145.3
20121102,307,32.7,25,15.3,25,0,25,7.9,25,29.3,42,18.9,25,38.2,100,2/11/2012,-17.95,145.3
20121103,308,32.1,25,15.8,25,0,25,8.6,25,29.1,42,21.3,25,44.5,100,3/11/2012,-17.95,145.3
20121104,309,30.3,25,18.5,25,0,25,8.7,25,29.4,42,18.1,25,41.9,85,4/11/2012,-17.95,145.3
20121105,310,29.6,25,18.5,25,0,25,7,25,18.6,42,19.1,25,46.1,89.7,5/11/2012,-17.95,145.3
20121106,311,30,25,18.6,25,0,25,7.3,25,28.7,42,18.1,25,42.7,84.5,6/11/2012,-17.95,145.3
20121107,312,29.9,25,16.5,25,0.1,25,7.6,25,28.9,42,18.4,25,43.6,98.1,7/11/2012,-17.95,145.3
20121108,313,29.2,25,17.1,25,0,25,6.3,25,28.9,42,17.8,25,43.9,91.3,8/11/2012,-17.95,145.3
20121109,314,28.3,25,16.3,25,0,25,6.2,25,26.2,42,19.1,25,49.7,100,9/11/2012,-17.95,145.3
20121110,315,27.3,25,18.5,25,0,25,4.9,25,7.6,42,20.9,25,57.6,98.2,10/11/2012,-17.95,145.3
20121111,316,30,25,18.5,25,0,25,8.9,25,29.3,42,19.4,25,45.7,91.1,11/11/2012,-17.95,145.3
20121112,317,28.1,25,19.4,25,0.1,25,6.2,25,24.6,42,21.2,25,55.8,94.2,12/11/2012,-17.95,145.3
20121113,318,27.7,25,18,25,8.9,25,6.9,25,21.1,42,18.2,25,49,88.2,13/11/2012,-17.95,145.3
20121114,319,28.6,25,18.1,25,1.4,25,8,25,23,42,16.9,25,43.2,81.4,14/11/2012,-17.95,145.3
20121115,320,29.5,25,16.7,25,0.3,25,8.1,25,30.2,42,15.2,25,36.9,80,15/11/2012,-17.95,145.3
20121116,321,29.4,25,16.2,25,0,25,6.8,25,30,42,18.4,25,44.9,100,16/11/2012,-17.95,145.3
20121117,322,32.5,25,19.5,25,0,25,8.3,25,23.8,42,20.9,25,42.7,92.2,17/11/2012,-17.95,145.3
20121118,323,32.6,25,20.4,25,1.4,25,7,25,23.5,42,22.7,25,46.2,94.8,18/11/2012,-17.95,145.3
20121119,324,32.8,25,20.8,25,3.7,25,6.4,25,24.5,42,24.2,25,48.7,98.6,19/11/2012,-17.95,145.3
20121120,325,33.4,25,18.9,25,0,25,6.6,25,25.9,42,23,25,44.7,100,20/11/2012,-17.95,145.3
20121121,326,31.6,25,21.2,25,0,25,6.3,25,26.5,42,23.6,25,50.8,93.8,21/11/2012,-17.95,145.3
20121122,327,31.2,25,21.3,25,4.2,25,6.7,25,24.4,42,23.1,25,50.8,91.2,22/11/2012,-17.95,145.3
20121123,328,31.6,25,19.1,25,0,25,7.7,25,30.6,42,21.5,25,46.3,97.3,23/11/2012,-17.95,145.3
20121124,329,31,25,17.6,25,0,25,7.4,25,30.6,42,18.8,25,41.8,93.5,24/11/2012,-17.95,145.3
20121125,330,30.3,25,18.2,25,0,25,7.7,25,30.6,42,18.2,25,42.2,87.1,25/11/2012,-17.95,145.3
20121126,331,30.5,25,20.6,25,0,25,6.1,25,25.1,42,20.7,25,47.4,85.3,26/11/2012,-17.95,145.3
20121127,332,30,25,18.2,25,0,25,7.9,25,27.9,42,18.4,25,43.4,88.1,27/11/2012,-17.95,145.3
20121128,333,30.6,25,18.3,25,0,25,8.1,25,24.5,42,18.3,25,41.7,87.1,28/11/2012,-17.95,145.3
20121129,334,30.9,25,18.1,25,0,25,7.4,25,30.7,42,18.9,25,42.3,91,29/11/2012,-17.95,145.3
20121130,335,30.8,25,19.7,25,0,25,6,25,26.6,42,21.8,25,49.1,95,30/11/2012,-17.95,145.3
20121201,336,31.6,25,20,25,0.2,25,9.2,25,26.7,42,20.7,25,44.5,88.6,1/12/2012,-17.95,145.3
20121202,337,32.7,25,17.3,25,0,25,8.6,25,31.1,42,16,25,32.3,81.1,2/12/2012,-17.95,145.3
20121203,338,33.7,25,16.6,25,0,25,8,25,31.2,42,20.1,25,38.4,100,3/12/2012,-17.95,145.3
20121204,339,35.7,25,17.9,25,0,25,7.3,25,29.7,42,19.2,25,32.9,93.7,4/12/2012,-17.95,145.3
20121205,340,35.1,25,20.2,25,0.6,25,7.6,25,28.8,42,20.1,25,35.5,84.9,5/12/2012,-17.95,145.3
20121206,341,32.6,25,21.1,25,0,25,6.8,25,27.7,42,26.2,25,53.3,100,6/12/2012,-17.95,145.3
20121207,342,31.8,25,22.2,25,0.1,25,8.7,25,25.4,42,24.8,25,52.8,92.7,7/12/2012,-17.95,145.3
20121208,343,31.2,25,19.9,25,0,25,9.2,25,30.9,42,17.2,25,37.9,74.1,8/12/2012,-17.95,145.3
20121209,344,30.5,25,17.9,25,0,25,8.3,25,29.1,42,18.7,25,42.8,91.2,9/12/2012,-17.95,145.3
20121210,345,31.1,25,18.3,25,0,25,8.5,25,30.6,42,18.1,25,40.1,86.1,10/12/2012,-17.95,145.3
20121211,346,30.9,25,18.8,25,0,25,7.9,25,30.4,42,19.1,25,42.8,88.1,11/12/2012,-17.95,145.3
20121212,347,30.8,25,18.7,25,0,25,7,25,25.9,42,20.6,25,46.4,95.6,12/12/2012,-17.95,145.3
20121213,348,29.9,25,19.5,25,0,25,7.6,25,27.6,42,20.6,25,48.8,90.9,13/12/2012,-17.95,145.3
20121214,349,30.9,25,18.6,25,0,25,7.7,25,29.6,42,17.7,25,39.6,82.6,14/12/2012,-17.95,145.3
20121215,350,31.8,25,17,25,0,25,7.8,25,30.8,42,17.8,25,37.9,91.9,15/12/2012,-17.95,145.3
20121216,351,29.4,25,17,25,0,25,7,25,23.8,42,16.3,25,39.8,84.2,16/12/2012,-17.95,145.3
20121217,352,33.3,25,20,25,0,25,4.9,25,15.5,42,21.3,25,41.6,91.1,17/12/2012,-17.95,145.3
20121218,353,34.3,25,18.9,25,0,25,7,25,22.7,42,23.1,25,42.7,100,18/12/2012,-17.95,145.3
20121219,354,33.1,25,19.7,25,0,25,6.8,25,30.6,42,19.6,25,38.7,85.4,19/12/2012,-17.95,145.3
20121220,355,32.4,25,21.5,25,0,25,7,25,29.5,42,21.2,25,43.6,82.7,20/12/2012,-17.95,145.3
20121221,356,32.4,25,19.8,25,0,25,9.1,25,29.5,42,21.4,25,44,92.7,21/12/2012,-17.95,145.3
20121222,357,31.6,25,20.8,25,0,25,8.2,25,27.7,42,19.4,25,41.7,79,22/12/2012,-17.95,145.3
20121223,358,30.2,25,21.2,25,0,25,3.9,25,18.5,42,23.6,25,55,93.8,23/12/2012,-17.95,145.3
20121224,359,29.3,25,21.3,25,0.5,25,4.5,25,14,42,23.7,25,58.2,93.6,24/12/2012,-17.95,145.3
20121225,360,30.7,25,20.4,25,1.8,25,6.8,25,24.7,42,24.9,25,56.4,100,25/12/2012,-17.95,145.3
20121226,361,30.9,25,20.4,25,0.3,25,8.2,25,26.9,42,22.7,25,50.8,94.8,26/12/2012,-17.95,145.3
20121227,362,30.5,25,19.9,25,0,25,6.3,25,25.1,42,22.6,25,51.8,97.3,27/12/2012,-17.95,145.3
20121228,363,31.9,25,20.8,25,0,25,7.2,25,30.3,42,23.7,25,50.1,96.5,28/12/2012,-17.95,145.3
20121229,364,33.5,25,20.5,25,0,25,6.9,25,29.2,42,22.6,25,43.7,93.8,29/12/2012,-17.95,145.3
20121230,365,32.2,25,20.9,25,0.1,25,9.7,25,26.3,42,22.3,25,46.4,90.3,30/12/2012,-17.95,145.3
20121231,366,27.4,25,21.3,25,0.7,25,4.8,25,16.3,42,23.7,25,64.9,93.6,31/12/2012,-17.95,145.3
20130101,1,29.6,25,21.2,25,4.3,25,5.9,25,26.3,42,23,25,55.5,91.4,1/01/2013,-17.95,145.3
20130102,2,32.2,25,20.2,25,1.2,25,6.2,25,22.5,42,24.6,25,51.2,100,2/01/2013,-17.95,145.3
20130103,3,33,25,20.3,25,0,25,8,25,30.9,42,22.4,25,44.5,94.1,3/01/2013,-17.95,145.3
20130104,4,31,25,21.6,25,0,25,9.3,25,25,42,22.3,25,49.6,86.5,4/01/2013,-17.95,145.3
20130105,5,31.7,25,20.2,25,0,25,9.5,25,26.9,42,20.9,25,44.7,88.3,5/01/2013,-17.95,145.3
20130106,6,31.3,25,20.6,25,0.3,25,10,25,28.7,42,18.3,25,40,75.5,6/01/2013,-17.95,145.3
20130107,7,30.3,25,21.2,25,4.6,25,8.8,25,23.5,42,22.8,25,52.8,90.6,7/01/2013,-17.95,145.3
20130108,8,30.3,25,20.3,25,0.9,25,7,25,24.5,42,21,25,48.7,88.2,8/01/2013,-17.95,145.3
20130109,9,32.6,25,19.3,25,0,25,6.2,25,28.4,42,23.4,25,47.6,100,9/01/2013,-17.95,145.3
20130110,10,34.4,25,19.7,25,0,25,7.7,25,24.6,42,23.6,25,43.4,100,10/01/2013,-17.95,145.3
20130111,11,33,25,20.9,25,1.6,25,7.6,25,29.7,42,23.3,25,46.3,94.3,11/01/2013,-17.95,145.3
20130112,12,32.8,25,21.8,25,0,25,7.6,25,27.9,42,24.3,25,48.9,93.1,12/01/2013,-17.95,145.3
20130113,13,32.6,25,20.1,25,0,25,8.4,25,30.6,42,20.9,25,42.5,88.9,13/01/2013,-17.95,145.3
20130114,14,34,25,19.3,25,0,25,5.6,25,30.4,42,19.9,25,37.4,88.9,14/01/2013,-17.95,145.3
20130115,15,32,25,19.6,25,0,25,7.3,25,16.8,42,23.5,25,49.4,100,15/01/2013,-17.95,145.3
20130116,16,27.9,25,21.2,25,1.2,25,4.2,25,19,42,23.8,25,63.3,94.6,16/01/2013,-17.95,145.3
20130117,17,30,25,20.2,25,4.6,25,5.2,25,27.8,42,23,25,54.2,97.2,17/01/2013,-17.95,145.3
20130118,18,29.5,25,20.1,25,0,25,4.8,25,17.3,42,23,25,55.8,97.8,18/01/2013,-17.95,145.3
20130119,19,26.8,25,21.5,25,1,25,2.3,25,13.7,42,25.9,25,73.5,100,19/01/2013,-17.95,145.3
20130120,20,29.1,25,21.2,25,8.6,25,5.4,25,14.9,42,26.8,25,66.5,100,20/01/2013,-17.95,145.3
20130121,21,28.2,25,21.5,25,13.2,25,5.8,25,8.3,42,26.7,25,69.8,100,21/01/2013,-17.95,145.3
20130122,22,26.4,25,21,25,50.3,25,8.3,25,3.9,42,26.9,25,78.2,100,22/01/2013,-17.95,145.3
20130123,23,24.8,25,21.4,25,69.6,25,4.9,25,2.3,42,26.8,25,85.6,100,23/01/2013,-17.95,145.3
20130124,24,29,25,20.2,25,82.5,25,3.6,25,4,42,26,25,64.9,100,24/01/2013,-17.95,145.3
20130125,25,33.9,25,21.2,25,9.8,25,5.9,25,27.1,42,27.3,25,51.6,100,25/01/2013,-17.95,145.3
20130126,26,33.7,25,21.5,25,9.1,25,4.5,25,27.8,42,25.2,25,48.2,98.3,26/01/2013,-17.95,145.3
20130127,27,34.4,25,21.7,25,0.2,25,5.4,25,21.7,42,26,25,47.8,100,27/01/2013,-17.95,145.3
20130128,28,35,25,22.4,25,6,25,5.8,25,16.1,42,27.4,25,48.7,100,28/01/2013,-17.95,145.3
20130129,29,35.2,25,21.7,25,7,25,7.7,25,30,42,26.5,25,46.6,100,29/01/2013,-17.95,145.3
20130130,30,34.9,25,20,25,0,25,6.6,25,30.4,42,25,25,44.7,100,30/01/2013,-17.95,145.3
20130131,31,33.6,25,20.5,25,0,25,7.3,25,27.8,42,25.5,25,49,100,31/01/2013,-17.95,145.3
20130201,32,33.4,25,21.4,25,0,25,5.3,25,29.1,42,27.1,25,52.7,100,1/02/2013,-17.95,145.3
20130202,33,34.2,25,21,25,0,25,7.1,25,30.7,42,21.5,25,40,86.5,2/02/2013,-17.95,145.3
20130203,34,34.5,25,17.4,25,0,25,8.3,25,30.4,42,18.7,25,34.2,94.1,3/02/2013,-17.95,145.3
20130204,35,32.3,25,19,25,0,25,6.7,25,26.5,42,23.4,25,48.4,100,4/02/2013,-17.95,145.3
20130205,36,32.4,25,21,25,0,25,7.4,25,26.7,42,22.2,25,45.6,89.3,5/02/2013,-17.95,145.3
20130206,37,30.5,25,20.5,25,0,25,6.9,25,24.2,42,20.6,25,47.2,85.5,6/02/2013,-17.95,145.3
20130207,38,30.5,25,20.1,25,0,25,7.1,25,27.3,42,21.6,25,49.5,91.9,7/02/2013,-17.95,145.3
20130208,39,30,25,20,25,0.1,25,6.8,25,18.3,42,22.7,25,53.5,97.1,8/02/2013,-17.95,145.3
20130209,40,29.7,25,21.2,25,0,25,7,25,21.1,42,24,25,57.6,95.4,9/02/2013,-17.95,145.3
20130210,41,29.3,25,21.3,25,1.9,25,6.3,25,18.2,42,25.9,25,63.6,100,10/02/2013,-17.95,145.3
20130211,42,30.7,25,19.9,25,5,25,4.1,25,24.6,42,23.3,25,52.8,100,11/02/2013,-17.95,145.3
20130212,43,29.4,25,20.8,25,0.3,25,6,25,24.5,42,24.4,25,59.5,99.4,12/02/2013,-17.95,145.3
20130213,44,30.5,25,19.1,25,0.3,25,7.1,25,18.5,42,23.5,25,53.8,100,13/02/2013,-17.95,145.3
20130214,45,29.6,25,21,25,0.4,25,5.8,25,18.9,42,24,25,57.9,96.5,14/02/2013,-17.95,145.3
20130215,46,30,25,20.7,25,0,25,6.3,25,25,42,24.4,25,57.5,100,15/02/2013,-17.95,145.3
20130216,47,30,25,21.4,25,0.7,25,5.2,25,25.6,42,23.9,25,56.3,93.8,16/02/2013,-17.95,145.3
